deal_id,stage,stage_order,stage_duration_days,rep,region,segment,seller_tenure_years,seller_tenure_bucket,approval_count,quote_revisions,outcome
82,Qualify,2,7.94,REP_118,EMEA,Mid-Market,2.7,1-3,3,1,Won
82,Opportunity,3,19.58,REP_118,EMEA,Mid-Market,2.7,1-3,3,1,Won
82,Quote,4,5.19,REP_118,EMEA,Mid-Market,2.7,1-3,3,1,Won
82,Close,5,5.23,REP_118,EMEA,Mid-Market,2.7,1-3,3,1,Won
83,Lead,1,2.77,REP_113,North America,Mid-Market,3.0,1-3,4,1,Won
83,Qualify,2,1.96,REP_113,North America,Mid-Market,3.0,1-3,4,1,Won
83,Opportunity,3,5.24,REP_113,North America,Mid-Market,3.0,1-3,4,1,Won
83,Quote,4,8.63,REP_113,North America,Mid-Market,3.0,1-3,4,1,Won
83,Close,5,3.72,REP_113,North America,Mid-Market,3.0,1-3,4,1,Won
84,Lead,1,6.36,REP_017,EMEA,Mid-Market,6.1,6+,2,4,Lost
84,Qualify,2,4.74,REP_017,EMEA,Mid-Market,6.1,6+,2,4,Lost
84,Opportunity,3,2.23,REP_017,EMEA,Mid-Market,6.1,6+,2,4,Lost
84,Quote,4,9.25,REP_017,EMEA,Mid-Market,6.1,6+,2,4,Lost
85,Lead,1,1.81,REP_123,North America,SMB,3.9,3-6,2,0,Lost
85,Qualify,2,0.42,REP_123,North America,SMB,3.9,3-6,2,0,Lost
85,Opportunity,3,7.13,REP_123,North America,SMB,3.9,3-6,2,0,Lost
85,Quote,4,6.58,REP_123,North America,SMB,3.9,3-6,2,0,Lost
86,Lead,1,2.12,REP_162,APAC,SMB,5.5,3-6,1,0,Won
86,Qualify,2,0.7,REP_162,APAC,SMB,5.5,3-6,1,0,Won
86,Opportunity,3,11.09,REP_162,APAC,SMB,5.5,3-6,1,0,Won
86,Quote,4,5.13,REP_162,APAC,SMB,5.5,3-6,1,0,Won
86,Close,5,0.75,REP_162,APAC,SMB,5.5,3-6,1,0,Won
87,Lead,1,3.52,REP_156,EMEA,Mid-Market,1.8,1-3,2,0,Lost
87,Qualify,2,7.26,REP_156,EMEA,Mid-Market,1.8,1-3,2,0,Lost
87,Opportunity,3,8.96,REP_156,EMEA,Mid-Market,1.8,1-3,2,0,Lost
87,Quote,4,9.32,REP_156,EMEA,Mid-Market,1.8,1-3,2,0,Lost
88,Lead,1,0.09,REP_006,LATAM,SMB,2.4,1-3,2,1,Won
88,Qualify,2,1.58,REP_006,LATAM,SMB,2.4,1-3,2,1,Won
88,Opportunity,3,6.52,REP_006,LATAM,SMB,2.4,1-3,2,1,Won
88,Quote,4,6.36,REP_006,LATAM,SMB,2.4,1-3,2,1,Won
88,Close,5,0.68,REP_006,LATAM,SMB,2.4,1-3,2,1,Won
89,Lead,1,2.74,REP_045,APAC,Enterprise,3.7,3-6,3,2,Lost
89,Qualify,2,12.64,REP_045,APAC,Enterprise,3.7,3-6,3,2,Lost
89,Opportunity,3,7.47,REP_045,APAC,Enterprise,3.7,3-6,3,2,Lost
89,Quote,4,10.5,REP_045,APAC,Enterprise,3.7,3-6,3,2,Lost
90,Lead,1,2.46,REP_044,North America,SMB,2.8,1-3,0,2,Won
90,Qualify,2,3.04,REP_044,North America,SMB,2.8,1-3,0,2,Won
90,Opportunity,3,11.43,REP_044,North America,SMB,2.8,1-3,0,2,Won
90,Quote,4,3.5,REP_044,North America,SMB,2.8,1-3,0,2,Won
90,Close,5,1.41,REP_044,North America,SMB,2.8,1-3,0,2,Won
91,Lead,1,1.47,REP_082,North America,SMB,2.9,1-3,1,1,Won
91,Qualify,2,7.44,REP_082,North America,SMB,2.9,1-3,1,1,Won
91,Opportunity,3,3.73,REP_082,North America,SMB,2.9,1-3,1,1,Won
91,Quote,4,10.13,REP_082,North America,SMB,2.9,1-3,1,1,Won
91,Close,5,3.84,REP_082,North America,SMB,2.9,1-3,1,1,Won
92,Lead,1,1.85,REP_026,North America,SMB,3.4,3-6,2,0,Won
92,Qualify,2,1.48,REP_026,North America,SMB,3.4,3-6,2,0,Won
92,Opportunity,3,13.45,REP_026,North America,SMB,3.4,3-6,2,0,Won
92,Quote,4,9.15,REP_026,North America,SMB,3.4,3-6,2,0,Won
92,Close,5,2.36,REP_026,North America,SMB,3.4,3-6,2,0,Won
93,Lead,1,2.69,REP_154,EMEA,Enterprise,6.2,6+,2,2,Lost
93,Qualify,2,4.45,REP_154,EMEA,Enterprise,6.2,6+,2,2,Lost
94,Lead,1,2.0,REP_140,North America,SMB,3.3,3-6,4,0,Lost
94,Qualify,2,0.4,REP_140,North America,SMB,3.3,3-6,4,0,Lost
94,Opportunity,3,3.34,REP_140,North America,SMB,3.3,3-6,4,0,Lost
94,Quote,4,1.3,REP_140,North America,SMB,3.3,3-6,4,0,Lost
95,Lead,1,0.42,REP_146,North America,SMB,5.5,3-6,7,1,Lost
95,Qualify,2,8.76,REP_146,North America,SMB,5.5,3-6,7,1,Lost
95,Opportunity,3,3.29,REP_146,North America,SMB,5.5,3-6,7,1,Lost
96,Lead,1,0.64,REP_036,North America,SMB,3.3,3-6,1,0,Lost
96,Qualify,2,1.35,REP_036,North America,SMB,3.3,3-6,1,0,Lost
97,Lead,1,1.02,REP_003,APAC,Mid-Market,3.8,3-6,1,2,Lost
97,Qualify,2,7.34,REP_003,APAC,Mid-Market,3.8,3-6,1,2,Lost
98,Lead,1,3.0,REP_164,North America,Enterprise,0.2,0-1,4,6,Lost
98,Qualify,2,13.68,REP_164,North America,Enterprise,0.2,0-1,4,6,Lost
98,Opportunity,3,10.7,REP_164,North America,Enterprise,0.2,0-1,4,6,Lost
98,Quote,4,40.99,REP_164,North America,Enterprise,0.2,0-1,4,6,Lost
99,Lead,1,0.89,REP_053,APAC,SMB,2.6,1-3,2,0,Lost
99,Qualify,2,8.41,REP_053,APAC,SMB,2.6,1-3,2,0,Lost
100,Lead,1,1.08,REP_119,North America,Enterprise,3.6,3-6,1,3,Lost
101,Lead,1,5.94,REP_164,North America,SMB,0.2,0-1,4,1,Lost
101,Qualify,2,1.79,REP_164,North America,SMB,0.2,0-1,4,1,Lost
101,Opportunity,3,3.41,REP_164,North America,SMB,0.2,0-1,4,1,Lost
102,Lead,1,1.82,REP_007,APAC,Mid-Market,5.4,3-6,2,1,Won
102,Qualify,2,4.67,REP_007,APAC,Mid-Market,5.4,3-6,2,1,Won
102,Opportunity,3,7.69,REP_007,APAC,Mid-Market,5.4,3-6,2,1,Won
102,Quote,4,8.72,REP_007,APAC,Mid-Market,5.4,3-6,2,1,Won
102,Close,5,4.14,REP_007,APAC,Mid-Market,5.4,3-6,2,1,Won
103,Lead,1,1.3,REP_001,APAC,SMB,3.5,3-6,1,0,Lost
103,Qualify,2,0.6,REP_001,APAC,SMB,3.5,3-6,1,0,Lost
103,Opportunity,3,8.24,REP_001,APAC,SMB,3.5,3-6,1,0,Lost
103,Quote,4,0.43,REP_001,APAC,SMB,3.5,3-6,1,0,Lost
104,Lead,1,1.69,REP_001,APAC,Mid-Market,3.5,3-6,5,3,Lost
104,Qualify,2,3.97,REP_001,APAC,Mid-Market,3.5,3-6,5,3,Lost
105,Lead,1,1.33,REP_029,North America,Mid-Market,3.1,3-6,5,4,Won
105,Qualify,2,8.79,REP_029,North America,Mid-Market,3.1,3-6,5,4,Won
105,Opportunity,3,10.08,REP_029,North America,Mid-Market,3.1,3-6,5,4,Won
105,Quote,4,26.65,REP_029,North America,Mid-Market,3.1,3-6,5,4,Won
105,Close,5,2.55,REP_029,North America,Mid-Market,3.1,3-6,5,4,Won
106,Lead,1,1.12,REP_010,North America,Mid-Market,3.6,3-6,2,2,Lost
106,Qualify,2,4.0,REP_010,North America,Mid-Market,3.6,3-6,2,2,Lost
106,Opportunity,3,4.24,REP_010,North America,Mid-Market,3.6,3-6,2,2,Lost
106,Quote,4,2.93,REP_010,North America,Mid-Market,3.6,3-6,2,2,Lost
107,Lead,1,0.92,REP_148,EMEA,SMB,6.8,6+,3,1,Won
107,Qualify,2,2.21,REP_148,EMEA,SMB,6.8,6+,3,1,Won
107,Opportunity,3,7.33,REP_148,EMEA,SMB,6.8,6+,3,1,Won
107,Quote,4,8.53,REP_148,EMEA,SMB,6.8,6+,3,1,Won
107,Close,5,0.48,REP_148,EMEA,SMB,6.8,6+,3,1,Won
108,Lead,1,3.32,REP_110,APAC,Enterprise,3.7,3-6,2,4,Won
108,Qualify,2,5.52,REP_110,APAC,Enterprise,3.7,3-6,2,4,Won
108,Opportunity,3,9.94,REP_110,APAC,Enterprise,3.7,3-6,2,4,Won
108,Quote,4,16.47,REP_110,APAC,Enterprise,3.7,3-6,2,4,Won
108,Close,5,6.77,REP_110,APAC,Enterprise,3.7,3-6,2,4,Won
109,Lead,1,2.17,REP_177,North America,Enterprise,4.8,3-6,3,5,Lost
109,Qualify,2,5.11,REP_177,North America,Enterprise,4.8,3-6,3,5,Lost
109,Opportunity,3,3.19,REP_177,North America,Enterprise,4.8,3-6,3,5,Lost
109,Quote,4,1.45,REP_177,North America,Enterprise,4.8,3-6,3,5,Lost
110,Lead,1,2.47,REP_145,North America,Mid-Market,2.8,1-3,3,1,Lost
110,Qualify,2,8.67,REP_145,North America,Mid-Market,2.8,1-3,3,1,Lost
110,Opportunity,3,6.24,REP_145,North America,Mid-Market,2.8,1-3,3,1,Lost
111,Lead,1,1.93,REP_174,LATAM,Mid-Market,3.9,3-6,3,1,Won
111,Qualify,2,1.93,REP_174,LATAM,Mid-Market,3.9,3-6,3,1,Won
111,Opportunity,3,6.34,REP_174,LATAM,Mid-Market,3.9,3-6,3,1,Won
111,Quote,4,6.36,REP_174,LATAM,Mid-Market,3.9,3-6,3,1,Won
111,Close,5,4.54,REP_174,LATAM,Mid-Market,3.9,3-6,3,1,Won
112,Lead,1,1.77,REP_043,EMEA,Mid-Market,1.8,1-3,2,2,Lost
112,Qualify,2,8.75,REP_043,EMEA,Mid-Market,1.8,1-3,2,2,Lost
112,Opportunity,3,14.4,REP_043,EMEA,Mid-Market,1.8,1-3,2,2,Lost
112,Quote,4,2.66,REP_043,EMEA,Mid-Market,1.8,1-3,2,2,Lost
113,Lead,1,4.31,REP_052,North America,SMB,1.5,1-3,2,0,Won
113,Qualify,2,1.72,REP_052,North America,SMB,1.5,1-3,2,0,Won
113,Opportunity,3,4.24,REP_052,North America,SMB,1.5,1-3,2,0,Won
113,Quote,4,1.93,REP_052,North America,SMB,1.5,1-3,2,0,Won
113,Close,5,1.46,REP_052,North America,SMB,1.5,1-3,2,0,Won
114,Lead,1,0.74,REP_153,North America,Enterprise,2.2,1-3,3,2,Won
114,Qualify,2,6.46,REP_153,North America,Enterprise,2.2,1-3,3,2,Won
114,Opportunity,3,18.18,REP_153,North America,Enterprise,2.2,1-3,3,2,Won
114,Quote,4,10.32,REP_153,North America,Enterprise,2.2,1-3,3,2,Won
114,Close,5,5.14,REP_153,North America,Enterprise,2.2,1-3,3,2,Won
115,Lead,1,1.7,REP_045,APAC,SMB,3.7,3-6,3,2,Won
115,Qualify,2,3.55,REP_045,APAC,SMB,3.7,3-6,3,2,Won
115,Opportunity,3,7.23,REP_045,APAC,SMB,3.7,3-6,3,2,Won
115,Quote,4,6.51,REP_045,APAC,SMB,3.7,3-6,3,2,Won
115,Close,5,2.38,REP_045,APAC,SMB,3.7,3-6,3,2,Won
116,Lead,1,1.93,REP_011,North America,Mid-Market,0.8,0-1,3,1,Won
116,Qualify,2,17.4,REP_011,North America,Mid-Market,0.8,0-1,3,1,Won
116,Opportunity,3,6.1,REP_011,North America,Mid-Market,0.8,0-1,3,1,Won
116,Quote,4,7.72,REP_011,North America,Mid-Market,0.8,0-1,3,1,Won
116,Close,5,2.44,REP_011,North America,Mid-Market,0.8,0-1,3,1,Won
117,Lead,1,1.24,REP_121,EMEA,SMB,2.5,1-3,4,2,Won
117,Qualify,2,3.82,REP_121,EMEA,SMB,2.5,1-3,4,2,Won
117,Opportunity,3,2.43,REP_121,EMEA,SMB,2.5,1-3,4,2,Won
117,Quote,4,16.68,REP_121,EMEA,SMB,2.5,1-3,4,2,Won
117,Close,5,3.57,REP_121,EMEA,SMB,2.5,1-3,4,2,Won
118,Lead,1,1.72,REP_145,North America,SMB,2.8,1-3,1,0,Won
118,Qualify,2,2.27,REP_145,North America,SMB,2.8,1-3,1,0,Won
118,Opportunity,3,11.48,REP_145,North America,SMB,2.8,1-3,1,0,Won
118,Quote,4,3.19,REP_145,North America,SMB,2.8,1-3,1,0,Won
118,Close,5,1.5,REP_145,North America,SMB,2.8,1-3,1,0,Won
119,Lead,1,0.12,REP_175,North America,Mid-Market,4.9,3-6,5,1,Won
119,Qualify,2,3.82,REP_175,North America,Mid-Market,4.9,3-6,5,1,Won
119,Opportunity,3,6.04,REP_175,North America,Mid-Market,4.9,3-6,5,1,Won
119,Quote,4,2.45,REP_175,North America,Mid-Market,4.9,3-6,5,1,Won
119,Close,5,1.37,REP_175,North America,Mid-Market,4.9,3-6,5,1,Won
120,Lead,1,6.37,REP_168,APAC,Mid-Market,6.4,6+,2,1,Won
120,Qualify,2,3.24,REP_168,APAC,Mid-Market,6.4,6+,2,1,Won
120,Opportunity,3,3.18,REP_168,APAC,Mid-Market,6.4,6+,2,1,Won
120,Quote,4,5.05,REP_168,APAC,Mid-Market,6.4,6+,2,1,Won
120,Close,5,4.09,REP_168,APAC,Mid-Market,6.4,6+,2,1,Won
121,Lead,1,2.4,REP_022,North America,Enterprise,3.2,3-6,4,3,Lost
122,Lead,1,4.92,REP_139,APAC,Enterprise,2.6,1-3,4,3,Lost
123,Lead,1,0.27,REP_153,North America,SMB,2.2,1-3,1,1,Lost
123,Qualify,2,6.34,REP_153,North America,SMB,2.2,1-3,1,1,Lost
123,Opportunity,3,6.37,REP_153,North America,SMB,2.2,1-3,1,1,Lost
123,Quote,4,1.09,REP_153,North America,SMB,2.2,1-3,1,1,Lost
124,Lead,1,0.84,REP_126,EMEA,SMB,4.9,3-6,2,1,Won
124,Qualify,2,0.94,REP_126,EMEA,SMB,4.9,3-6,2,1,Won
124,Opportunity,3,9.82,REP_126,EMEA,SMB,4.9,3-6,2,1,Won
124,Quote,4,2.44,REP_126,EMEA,SMB,4.9,3-6,2,1,Won
124,Close,5,1.23,REP_126,EMEA,SMB,4.9,3-6,2,1,Won
125,Lead,1,1.73,REP_148,EMEA,SMB,6.8,6+,2,1,Lost
125,Qualify,2,2.05,REP_148,EMEA,SMB,6.8,6+,2,1,Lost
126,Lead,1,1.48,REP_151,APAC,Mid-Market,3.1,3-6,2,2,Won
126,Qualify,2,9.43,REP_151,APAC,Mid-Market,3.1,3-6,2,2,Won
126,Opportunity,3,5.04,REP_151,APAC,Mid-Market,3.1,3-6,2,2,Won
126,Quote,4,19.98,REP_151,APAC,Mid-Market,3.1,3-6,2,2,Won
126,Close,5,1.52,REP_151,APAC,Mid-Market,3.1,3-6,2,2,Won
127,Lead,1,1.24,REP_081,EMEA,Mid-Market,2.4,1-3,2,1,Won
127,Qualify,2,7.57,REP_081,EMEA,Mid-Market,2.4,1-3,2,1,Won
127,Opportunity,3,18.92,REP_081,EMEA,Mid-Market,2.4,1-3,2,1,Won
127,Quote,4,4.88,REP_081,EMEA,Mid-Market,2.4,1-3,2,1,Won
127,Close,5,7.69,REP_081,EMEA,Mid-Market,2.4,1-3,2,1,Won
128,Lead,1,3.1,REP_008,APAC,Enterprise,4.1,3-6,3,1,Won
128,Qualify,2,6.76,REP_008,APAC,Enterprise,4.1,3-6,3,1,Won
128,Opportunity,3,11.05,REP_008,APAC,Enterprise,4.1,3-6,3,1,Won
128,Quote,4,14.42,REP_008,APAC,Enterprise,4.1,3-6,3,1,Won
128,Close,5,4.95,REP_008,APAC,Enterprise,4.1,3-6,3,1,Won
129,Lead,1,4.32,REP_083,APAC,Mid-Market,0.5,0-1,2,3,Won
129,Qualify,2,3.55,REP_083,APAC,Mid-Market,0.5,0-1,2,3,Won
129,Opportunity,3,6.16,REP_083,APAC,Mid-Market,0.5,0-1,2,3,Won
129,Quote,4,3.27,REP_083,APAC,Mid-Market,0.5,0-1,2,3,Won
129,Close,5,0.94,REP_083,APAC,Mid-Market,0.5,0-1,2,3,Won
130,Lead,1,1.49,REP_037,North America,SMB,2.2,1-3,2,1,Won
130,Qualify,2,8.77,REP_037,North America,SMB,2.2,1-3,2,1,Won
130,Opportunity,3,5.8,REP_037,North America,SMB,2.2,1-3,2,1,Won
130,Quote,4,3.86,REP_037,North America,SMB,2.2,1-3,2,1,Won
130,Close,5,4.18,REP_037,North America,SMB,2.2,1-3,2,1,Won
131,Lead,1,1.55,REP_021,APAC,Mid-Market,2.4,1-3,4,2,Won
131,Qualify,2,2.74,REP_021,APAC,Mid-Market,2.4,1-3,4,2,Won
131,Opportunity,3,11.98,REP_021,APAC,Mid-Market,2.4,1-3,4,2,Won
131,Quote,4,7.2,REP_021,APAC,Mid-Market,2.4,1-3,4,2,Won
131,Close,5,1.12,REP_021,APAC,Mid-Market,2.4,1-3,4,2,Won
132,Lead,1,3.32,REP_023,LATAM,Mid-Market,2.9,1-3,2,3,Won
132,Qualify,2,6.01,REP_023,LATAM,Mid-Market,2.9,1-3,2,3,Won
132,Opportunity,3,6.5,REP_023,LATAM,Mid-Market,2.9,1-3,2,3,Won
132,Quote,4,5.13,REP_023,LATAM,Mid-Market,2.9,1-3,2,3,Won
132,Close,5,1.34,REP_023,LATAM,Mid-Market,2.9,1-3,2,3,Won
133,Lead,1,0.45,REP_126,EMEA,Mid-Market,4.9,3-6,3,3,Lost
133,Qualify,2,8.85,REP_126,EMEA,Mid-Market,4.9,3-6,3,3,Lost
133,Opportunity,3,7.12,REP_126,EMEA,Mid-Market,4.9,3-6,3,3,Lost
134,Lead,1,1.04,REP_091,North America,SMB,3.9,3-6,3,4,Lost
134,Qualify,2,6.83,REP_091,North America,SMB,3.9,3-6,3,4,Lost
134,Opportunity,3,0.28,REP_091,North America,SMB,3.9,3-6,3,4,Lost
134,Quote,4,1.12,REP_091,North America,SMB,3.9,3-6,3,4,Lost
135,Lead,1,0.7,REP_098,North America,SMB,6.3,6+,1,4,Won
135,Qualify,2,1.89,REP_098,North America,SMB,6.3,6+,1,4,Won
135,Opportunity,3,7.31,REP_098,North America,SMB,6.3,6+,1,4,Won
135,Quote,4,4.36,REP_098,North America,SMB,6.3,6+,1,4,Won
135,Close,5,2.47,REP_098,North America,SMB,6.3,6+,1,4,Won
136,Lead,1,0.56,REP_135,EMEA,SMB,4.1,3-6,1,1,Won
136,Qualify,2,5.47,REP_135,EMEA,SMB,4.1,3-6,1,1,Won
136,Opportunity,3,8.0,REP_135,EMEA,SMB,4.1,3-6,1,1,Won
136,Quote,4,3.46,REP_135,EMEA,SMB,4.1,3-6,1,1,Won
136,Close,5,2.6,REP_135,EMEA,SMB,4.1,3-6,1,1,Won
137,Lead,1,4.89,REP_099,North America,SMB,4.0,3-6,1,0,Lost
137,Qualify,2,0.5,REP_099,North America,SMB,4.0,3-6,1,0,Lost
137,Opportunity,3,2.67,REP_099,North America,SMB,4.0,3-6,1,0,Lost
137,Quote,4,8.31,REP_099,North America,SMB,4.0,3-6,1,0,Lost
138,Lead,1,3.12,REP_114,EMEA,Mid-Market,2.7,1-3,2,0,Lost
138,Qualify,2,6.3,REP_114,EMEA,Mid-Market,2.7,1-3,2,0,Lost
138,Opportunity,3,7.76,REP_114,EMEA,Mid-Market,2.7,1-3,2,0,Lost
138,Quote,4,2.28,REP_114,EMEA,Mid-Market,2.7,1-3,2,0,Lost
139,Lead,1,1.71,REP_016,North America,SMB,2.4,1-3,0,1,Lost
139,Qualify,2,4.74,REP_016,North America,SMB,2.4,1-3,0,1,Lost
139,Opportunity,3,6.21,REP_016,North America,SMB,2.4,1-3,0,1,Lost
139,Quote,4,5.91,REP_016,North America,SMB,2.4,1-3,0,1,Lost
140,Lead,1,5.62,REP_154,EMEA,Mid-Market,6.2,6+,1,4,Won
140,Qualify,2,6.2,REP_154,EMEA,Mid-Market,6.2,6+,1,4,Won
140,Opportunity,3,13.26,REP_154,EMEA,Mid-Market,6.2,6+,1,4,Won
140,Quote,4,3.76,REP_154,EMEA,Mid-Market,6.2,6+,1,4,Won
140,Close,5,6.32,REP_154,EMEA,Mid-Market,6.2,6+,1,4,Won
141,Lead,1,1.45,REP_081,EMEA,Mid-Market,2.4,1-3,4,0,Lost
142,Lead,1,4.99,REP_028,North America,Enterprise,0.2,0-1,3,1,Won
142,Qualify,2,3.29,REP_028,North America,Enterprise,0.2,0-1,3,1,Won
142,Opportunity,3,32.27,REP_028,North America,Enterprise,0.2,0-1,3,1,Won
142,Quote,4,11.22,REP_028,North America,Enterprise,0.2,0-1,3,1,Won
142,Close,5,3.43,REP_028,North America,Enterprise,0.2,0-1,3,1,Won
143,Lead,1,1.9,REP_147,North America,SMB,4.7,3-6,3,3,Lost
143,Qualify,2,3.82,REP_147,North America,SMB,4.7,3-6,3,3,Lost
143,Opportunity,3,6.25,REP_147,North America,SMB,4.7,3-6,3,3,Lost
143,Quote,4,4.66,REP_147,North America,SMB,4.7,3-6,3,3,Lost
144,Lead,1,0.61,REP_133,EMEA,SMB,6.7,6+,1,0,Won
144,Qualify,2,1.46,REP_133,EMEA,SMB,6.7,6+,1,0,Won
144,Opportunity,3,9.37,REP_133,EMEA,SMB,6.7,6+,1,0,Won
144,Quote,4,8.14,REP_133,EMEA,SMB,6.7,6+,1,0,Won
144,Close,5,0.64,REP_133,EMEA,SMB,6.7,6+,1,0,Won
145,Lead,1,1.95,REP_010,North America,SMB,3.6,3-6,2,2,Lost
145,Qualify,2,1.45,REP_010,North America,SMB,3.6,3-6,2,2,Lost
145,Opportunity,3,13.49,REP_010,North America,SMB,3.6,3-6,2,2,Lost
146,Lead,1,2.58,REP_035,North America,SMB,0.5,0-1,0,0,Lost
146,Qualify,2,7.27,REP_035,North America,SMB,0.5,0-1,0,0,Lost
146,Opportunity,3,5.5,REP_035,North America,SMB,0.5,0-1,0,0,Lost
147,Lead,1,0.67,REP_003,APAC,SMB,3.8,3-6,2,1,Lost
147,Qualify,2,3.69,REP_003,APAC,SMB,3.8,3-6,2,1,Lost
147,Opportunity,3,7.77,REP_003,APAC,SMB,3.8,3-6,2,1,Lost
148,Lead,1,1.91,REP_049,EMEA,Mid-Market,3.7,3-6,6,5,Lost
148,Qualify,2,1.6,REP_049,EMEA,Mid-Market,3.7,3-6,6,5,Lost
148,Opportunity,3,12.96,REP_049,EMEA,Mid-Market,3.7,3-6,6,5,Lost
149,Lead,1,1.56,REP_018,North America,SMB,1.0,0-1,3,1,Lost
149,Qualify,2,3.07,REP_018,North America,SMB,1.0,0-1,3,1,Lost
150,Lead,1,1.25,REP_128,North America,SMB,3.1,3-6,4,3,Lost
150,Qualify,2,4.64,REP_128,North America,SMB,3.1,3-6,4,3,Lost
151,Lead,1,1.11,REP_095,North America,SMB,3.8,3-6,3,1,Won
151,Qualify,2,3.51,REP_095,North America,SMB,3.8,3-6,3,1,Won
151,Opportunity,3,8.77,REP_095,North America,SMB,3.8,3-6,3,1,Won
151,Quote,4,5.61,REP_095,North America,SMB,3.8,3-6,3,1,Won
151,Close,5,2.38,REP_095,North America,SMB,3.8,3-6,3,1,Won
152,Lead,1,1.43,REP_177,North America,Mid-Market,4.8,3-6,1,4,Lost
152,Qualify,2,0.8,REP_177,North America,Mid-Market,4.8,3-6,1,4,Lost
153,Lead,1,1.72,REP_135,EMEA,Enterprise,4.1,3-6,2,3,Lost
153,Qualify,2,11.61,REP_135,EMEA,Enterprise,4.1,3-6,2,3,Lost
153,Opportunity,3,11.71,REP_135,EMEA,Enterprise,4.1,3-6,2,3,Lost
153,Quote,4,5.92,REP_135,EMEA,Enterprise,4.1,3-6,2,3,Lost
154,Lead,1,5.39,REP_111,North America,Mid-Market,3.3,3-6,1,2,Lost
154,Qualify,2,10.5,REP_111,North America,Mid-Market,3.3,3-6,1,2,Lost
154,Opportunity,3,23.58,REP_111,North America,Mid-Market,3.3,3-6,1,2,Lost
154,Quote,4,15.39,REP_111,North America,Mid-Market,3.3,3-6,1,2,Lost
155,Lead,1,6.13,REP_092,EMEA,Mid-Market,3.3,3-6,2,0,Won
155,Qualify,2,13.21,REP_092,EMEA,Mid-Market,3.3,3-6,2,0,Won
155,Opportunity,3,1.04,REP_092,EMEA,Mid-Market,3.3,3-6,2,0,Won
155,Quote,4,1.58,REP_092,EMEA,Mid-Market,3.3,3-6,2,0,Won
155,Close,5,2.28,REP_092,EMEA,Mid-Market,3.3,3-6,2,0,Won
156,Lead,1,1.69,REP_010,North America,Mid-Market,3.6,3-6,3,0,Won
156,Qualify,2,6.23,REP_010,North America,Mid-Market,3.6,3-6,3,0,Won
156,Opportunity,3,1.86,REP_010,North America,Mid-Market,3.6,3-6,3,0,Won
156,Quote,4,2.77,REP_010,North America,Mid-Market,3.6,3-6,3,0,Won
156,Close,5,6.95,REP_010,North America,Mid-Market,3.6,3-6,3,0,Won
157,Lead,1,0.49,REP_013,EMEA,Mid-Market,6.5,6+,1,1,Won
157,Qualify,2,2.76,REP_013,EMEA,Mid-Market,6.5,6+,1,1,Won
157,Opportunity,3,4.87,REP_013,EMEA,Mid-Market,6.5,6+,1,1,Won
157,Quote,4,18.87,REP_013,EMEA,Mid-Market,6.5,6+,1,1,Won
157,Close,5,2.58,REP_013,EMEA,Mid-Market,6.5,6+,1,1,Won
158,Lead,1,1.02,REP_111,North America,SMB,3.3,3-6,3,2,Won
158,Qualify,2,1.63,REP_111,North America,SMB,3.3,3-6,3,2,Won
158,Opportunity,3,4.5,REP_111,North America,SMB,3.3,3-6,3,2,Won
158,Quote,4,2.71,REP_111,North America,SMB,3.3,3-6,3,2,Won
158,Close,5,1.49,REP_111,North America,SMB,3.3,3-6,3,2,Won
159,Lead,1,2.09,REP_001,APAC,Mid-Market,3.5,3-6,0,1,Lost
159,Qualify,2,6.57,REP_001,APAC,Mid-Market,3.5,3-6,0,1,Lost
159,Opportunity,3,5.84,REP_001,APAC,Mid-Market,3.5,3-6,0,1,Lost
159,Quote,4,2.61,REP_001,APAC,Mid-Market,3.5,3-6,0,1,Lost
160,Lead,1,1.22,REP_008,APAC,Mid-Market,4.1,3-6,4,3,Won
160,Qualify,2,6.9,REP_008,APAC,Mid-Market,4.1,3-6,4,3,Won
160,Opportunity,3,7.25,REP_008,APAC,Mid-Market,4.1,3-6,4,3,Won
160,Quote,4,53.08,REP_008,APAC,Mid-Market,4.1,3-6,4,3,Won
160,Close,5,8.2,REP_008,APAC,Mid-Market,4.1,3-6,4,3,Won
161,Lead,1,1.04,REP_040,EMEA,SMB,4.3,3-6,0,3,Won
161,Qualify,2,0.49,REP_040,EMEA,SMB,4.3,3-6,0,3,Won
161,Opportunity,3,9.09,REP_040,EMEA,SMB,4.3,3-6,0,3,Won
161,Quote,4,4.41,REP_040,EMEA,SMB,4.3,3-6,0,3,Won
161,Close,5,2.08,REP_040,EMEA,SMB,4.3,3-6,0,3,Won
162,Lead,1,3.11,REP_160,APAC,Mid-Market,1.9,1-3,3,0,Won
162,Qualify,2,5.82,REP_160,APAC,Mid-Market,1.9,1-3,3,0,Won
162,Opportunity,3,3.13,REP_160,APAC,Mid-Market,1.9,1-3,3,0,Won
162,Quote,4,3.64,REP_160,APAC,Mid-Market,1.9,1-3,3,0,Won
162,Close,5,0.63,REP_160,APAC,Mid-Market,1.9,1-3,3,0,Won
163,Lead,1,4.5,REP_083,APAC,Mid-Market,0.5,0-1,2,2,Won
163,Qualify,2,7.32,REP_083,APAC,Mid-Market,0.5,0-1,2,2,Won
163,Opportunity,3,4.7,REP_083,APAC,Mid-Market,0.5,0-1,2,2,Won
163,Quote,4,17.82,REP_083,APAC,Mid-Market,0.5,0-1,2,2,Won
